10	197.29
20	194.0
30	203.47
40	212.7
50	222.33
60	231.46
70	239.56
80	248.38
90	258.52
100	266.79
200	339.98
300	401.42
400	449.23
500	488.25
600	521.72
700	548.26
800	571.73
900	591.15
1000	608.93
1200	640.35
1400	665.45
1600	687.68
1800	704.89
2000	721.49
4000	833.77
6000	901.7
8000	952.65
10000	995.44
12000	1033.17
14000	1066.97
16000	1097.51
18000	1126.74
20000	1155.09
22000	1181.62
24000	1207.13
26000	1231.08
28000	1254.76
30000	1278.39
32000	1301.64
34000	1323.82
36000	1344.45
38000	1365.67
40000	1386.11
42000	1406.46
44000	1427.67
46000	1447.27
48000	1466.19
50000	1486.19
52000	1505.97
54000	1525.21
56000	1544.24
58000	1564.24
60000	1582.56
62000	1600.54
64000	1619.53
