10	138.2
20	137.62
30	146.23
40	154.87
50	163.91
60	171.24
70	180.74
80	187.83
90	195.79
100	202.68
200	267.93
300	320.32
400	361.88
500	396.33
600	424.67
700	448.82
800	469.72
900	487.69
1000	503.96
1200	532.77
1400	554.83
1600	575.69
1800	593.28
2000	608.89
4000	711.15
6000	776.44
8000	825.17
10000	866.78
12000	901.94
14000	934.45
16000	964.08
18000	991.59
20000	1017.18
22000	1043.82
24000	1067.97
26000	1091.75
28000	1113.52
30000	1135.75
32000	1157.0
34000	1177.43
36000	1198.2
38000	1217.51
40000	1237.49
42000	1256.63
44000	1275.68
46000	1295.45
48000	1314.13
50000	1333.33
52000	1351.1
54000	1369.42
56000	1387.1
58000	1405.12
60000	1423.15
62000	1441.0
64000	1458.26
