# Acquisition started at 11/01/2023 - 15:14:42 
#
#******************************************* 
#
#Event	Ev.Type	ASIC	Ch.Type	Channel		Energy (ADC)
0	000	2	00	0		153
0	000	2	00	1		144
0	000	2	00	2		114
0	000	2	00	3		130
0	000	2	00	4		156
0	000	2	00	5		106
0	000	2	00	6		162
0	000	2	00	7		100
0	000	2	00	8		97
0	000	2	00	9		117
0	000	2	00	10		156
0	000	2	00	11		119
0	000	2	00	12		161
0	000	2	00	13		119
0	000	2	00	14		129
0	000	2	00	15		135
0	000	2	00	16		142
0	000	2	00	17		109
0	000	2	00	18		117
0	000	2	00	19		101
0	000	2	00	20		118
0	000	2	00	21		121
0	000	2	00	22		146
0	000	2	00	23		109
0	000	2	00	24		98
0	000	2	00	25		134
0	000	2	00	26		134
0	000	2	00	27		142
0	000	2	00	28		108
0	000	2	00	29		196
0	000	2	00	30		189
0	011	2	10	31		83
1	000	2	00	0		356
1	000	2	00	1		131
1	000	2	00	2		103
1	000	2	00	3		121
1	000	2	00	4		148
1	000	2	00	5		98
1	000	2	00	6		157
1	000	2	00	7		96
1	000	2	00	8		91
1	000	2	00	9		112
1	000	2	00	10		149
1	000	2	00	11		116
1	000	2	00	12		154
1	000	2	00	13		114
1	000	2	00	14		125
1	000	2	00	15		128
1	000	2	00	16		141
1	000	2	00	17		108
1	000	2	00	18		116
1	000	2	00	19		106
1	000	2	00	20		116
1	000	2	00	21		122
1	000	2	00	22		147
1	000	2	00	23		106
1	000	2	00	24		93
1	000	2	00	25		134
1	000	2	00	26		136
1	000	2	00	27		143
1	000	2	00	28		105
1	000	2	00	29		198
1	000	2	00	30		193
1	011	2	10	31		82
2	000	2	00	0		154
2	000	2	00	1		141
2	000	2	00	2		109
2	000	2	00	3		126
2	000	2	00	4		154
2	000	2	00	5		98
2	000	2	00	6		218
2	000	2	00	7		98
2	000	2	00	8		97
2	000	2	00	9		117
2	000	2	00	10		155
2	000	2	00	11		122
2	000	2	00	12		158
2	000	2	00	13		117
2	000	2	00	14		131
2	000	2	00	15		136
2	000	2	00	16		144
2	000	2	00	17		109
2	000	2	00	18		118
2	000	2	00	19		102
2	000	2	00	20		114
2	000	2	00	21		129
2	000	2	00	22		152
2	000	2	00	23		113
2	000	2	00	24		100
2	000	2	00	25		134
2	000	2	00	26		135
2	000	2	00	27		142
2	000	2	00	28		109
2	000	2	00	29		197
2	000	2	00	30		186
2	011	2	10	31		82
3	000	2	00	0		152
3	000	2	00	1		326
3	000	2	00	2		104
3	000	2	00	3		122
3	000	2	00	4		147
3	000	2	00	5		90
3	000	2	00	6		158
3	000	2	00	7		94
3	000	2	00	8		93
3	000	2	00	9		114
3	000	2	00	10		152
3	000	2	00	11		116
3	000	2	00	12		153
3	000	2	00	13		112
3	000	2	00	14		121
3	000	2	00	15		134
3	000	2	00	16		141
3	000	2	00	17		106
3	000	2	00	18		117
3	000	2	00	19		105
3	000	2	00	20		117
3	000	2	00	21		122
3	000	2	00	22		148
3	000	2	00	23		112
3	000	2	00	24		98
3	000	2	00	25		133
3	000	2	00	26		133
3	000	2	00	27		139
3	000	2	00	28		103
3	000	2	00	29		197
3	000	2	00	30		186
