# Acquisition started at 11/01/2023 - 15:05:36 
#
#******************************************* 
#
#Event	Ev.Type	ASIC	Ch.Type	Channel		Energy (ADC)
0	000	2	00	0		154
0	000	2	00	1		139
0	000	2	00	2		110
0	000	2	00	3		125
0	000	2	00	4		148
0	000	2	00	5		94
0	000	2	00	6		161
0	000	2	00	7		101
0	000	2	00	8		98
0	000	2	00	9		121
0	000	2	00	10		155
0	000	2	00	11		120
0	000	2	00	12		157
0	000	2	00	13		118
0	000	2	00	14		128
0	000	2	00	15		133
0	000	2	00	16		142
0	000	2	00	17		107
0	000	2	00	18		117
0	000	2	00	19		102
0	000	2	00	20		117
0	000	2	00	21		123
0	000	2	00	22		152
0	000	2	00	23		108
0	000	2	00	24		96
0	000	2	00	25		135
0	000	2	00	26		132
0	000	2	00	27		144
0	000	2	00	28		104
0	000	2	00	29		196
0	000	2	00	30		187
0	011	2	10	31		78
1	000	2	00	0		148
1	000	2	00	1		132
1	000	2	00	2		104
1	000	2	00	3		117
1	000	2	00	4		149
1	000	2	00	5		90
1	000	2	00	6		155
1	000	2	00	7		94
1	000	2	00	8		89
1	000	2	00	9		469
1	000	2	00	10		142
1	000	2	00	11		110
1	000	2	00	12		149
1	000	2	00	13		110
1	000	2	00	14		120
1	000	2	00	15		128
1	000	2	00	16		140
1	000	2	00	17		106
1	000	2	00	18		117
1	000	2	00	19		106
1	000	2	00	20		116
1	000	2	00	21		122
1	000	2	00	22		150
1	000	2	00	23		110
1	000	2	00	24		97
1	000	2	00	25		138
1	000	2	00	26		133
1	000	2	00	27		146
1	000	2	00	28		109
1	000	2	00	29		197
1	000	2	00	30		188
1	011	2	10	31		84
2	000	2	00	0		152
2	000	2	00	1		138
2	000	2	00	2		106
2	000	2	00	3		122
2	000	2	00	4		151
2	000	2	00	5		96
2	000	2	00	6		161
2	000	2	00	7		93
2	000	2	00	8		87
2	000	2	00	9		112
2	000	2	00	10		153
2	000	2	00	11		112
2	000	2	00	12		151
2	000	2	00	13		114
2	000	2	00	14		117
2	000	2	00	15		372
2	000	2	00	16		142
2	000	2	00	17		106
2	000	2	00	18		117
2	000	2	00	19		109
2	000	2	00	20		116
2	000	2	00	21		122
2	000	2	00	22		151
2	000	2	00	23		109
2	000	2	00	24		98
2	000	2	00	25		131
2	000	2	00	26		136
2	000	2	00	27		144
2	000	2	00	28		107
2	000	2	00	29		202
2	000	2	00	30		193
2	011	2	10	31		85
3	000	2	00	0		151
3	000	2	00	1		134
3	000	2	00	2		108
3	000	2	00	3		125
3	000	2	00	4		474
3	000	2	00	5		97
3	000	2	00	6		162
3	000	2	00	7		97
3	000	2	00	8		95
3	000	2	00	9		121
3	000	2	00	10		149
3	000	2	00	11		111
3	000	2	00	12		155
3	000	2	00	13		110
3	000	2	00	14		117
3	000	2	00	15		133
3	000	2	00	16		146
3	000	2	00	17		112
3	000	2	00	18		125
3	000	2	00	19		109
3	000	2	00	20		118
3	000	2	00	21		128
3	000	2	00	22		151
3	000	2	00	23		111
3	000	2	00	24		99
3	000	2	00	25		136
3	000	2	00	26		136
3	000	2	00	27		145
3	000	2	00	28		108
3	000	2	00	29		199
3	000	2	00	30		193
3	011	2	10	31		84
4	000	2	00	0		157
4	000	2	00	1		138
4	000	2	00	2		114
4	000	2	00	3		128
4	000	2	00	4		147
4	000	2	00	5		98
4	000	2	00	6		165
4	000	2	00	7		100
4	000	2	00	8		96
4	000	2	00	9		117
4	000	2	00	10		158
4	000	2	00	11		116
4	000	2	00	12		158
4	000	2	00	13		113
4	000	2	00	14		128
4	000	2	00	15		134
4	000	2	00	16		141
4	000	2	00	17		104
4	000	2	00	18		117
4	000	2	00	19		105
4	000	2	00	20		110
4	000	2	00	21		120
4	000	2	00	22		146
4	000	2	00	23		328
4	000	2	00	24		93
4	000	2	00	25		133
4	000	2	00	26		131
4	000	2	00	27		140
4	000	2	00	28		107
4	000	2	00	29		196
4	000	2	00	30		189
4	011	2	10	31		80
5	000	2	00	0		153
5	000	2	00	1		134
5	000	2	00	2		115
5	000	2	00	3		130
5	000	2	00	4		153
5	000	2	00	5		102
5	000	2	00	6		164
5	000	2	00	7		101
5	000	2	00	8		97
5	000	2	00	9		123
5	000	2	00	10		154
5	000	2	00	11		119
5	000	2	00	12		156
5	000	2	00	13		118
5	000	2	00	14		125
5	000	2	00	15		134
5	000	2	00	16		140
5	000	2	00	17		106
5	000	2	00	18		119
5	000	2	00	19		103
5	000	2	00	20		117
5	000	2	00	21		126
5	000	2	00	22		149
5	000	2	00	23		373
5	000	2	00	24		95
5	000	2	00	25		136
5	000	2	00	26		134
5	000	2	00	27		144
5	000	2	00	28		109
5	000	2	00	29		196
5	000	2	00	30		187
5	011	2	10	31		81
6	000	2	00	0		150
6	000	2	00	1		132
6	000	2	00	2		100
6	000	2	00	3		116
6	000	2	00	4		146
6	000	2	00	5		481
6	000	2	00	6		323
6	000	2	00	7		91
6	000	2	00	8		91
6	000	2	00	9		114
6	000	2	00	10		149
6	000	2	00	11		114
6	000	2	00	12		153
6	000	2	00	13		111
6	000	2	00	14		118
6	000	2	00	15		131
6	000	2	00	16		143
6	000	2	00	17		110
6	000	2	00	18		120
6	000	2	00	19		109
6	000	2	00	20		117
6	000	2	00	21		125
6	000	2	00	22		149
6	000	2	00	23		112
6	000	2	00	24		99
6	000	2	00	25		133
6	000	2	00	26		136
6	000	2	00	27		145
6	000	2	00	28		108
6	000	2	00	29		194
6	000	2	00	30		189
6	011	2	10	31		85
7	000	2	00	0		151
7	000	2	00	1		140
7	000	2	00	2		106
7	000	2	00	3		125
7	000	2	00	4		149
7	000	2	00	5		98
7	000	2	00	6		160
7	000	2	00	7		96
7	000	2	00	8		93
7	000	2	00	9		119
7	000	2	00	10		154
7	000	2	00	11		118
7	000	2	00	12		156
7	000	2	00	13		112
7	000	2	00	14		124
7	000	2	00	15		134
7	000	2	00	16		137
7	000	2	00	17		97
7	000	2	00	18		109
7	000	2	00	19		95
7	000	2	00	20		102
7	000	2	00	21		110
7	000	2	00	22		136
7	000	2	00	23		99
7	000	2	00	24		88
7	000	2	00	25		121
7	000	2	00	26		560
7	000	2	00	27		130
7	000	2	00	28		99
7	000	2	00	29		188
7	000	2	00	30		177
7	011	2	10	31		78
8	000	2	00	0		149
8	000	2	00	1		140
8	000	2	00	2		109
8	000	2	00	3		126
8	000	2	00	4		147
8	000	2	00	5		93
8	000	2	00	6		149
8	000	2	00	7		99
8	000	2	00	8		94
8	000	2	00	9		117
8	000	2	00	10		148
8	000	2	00	11		116
8	000	2	00	12		154
8	000	2	00	13		115
8	000	2	00	14		125
8	000	2	00	15		130
8	000	2	00	16		140
8	000	2	00	17		100
8	000	2	00	18		115
8	000	2	00	19		102
8	000	2	00	20		115
8	000	2	00	21		122
8	000	2	00	22		146
8	000	2	00	23		113
8	000	2	00	24		93
8	000	2	00	25		132
8	000	2	00	26		130
8	000	2	00	27		140
8	000	2	00	28		104
8	000	2	00	29		334
8	000	2	00	30		215
8	011	2	10	31		79
9	000	2	00	0		149
9	000	2	00	1		133
9	000	2	00	2		102
9	000	2	00	3		114
9	000	2	00	4		142
9	000	2	00	5		87
9	000	2	00	6		148
9	000	2	00	7		89
9	000	2	00	8		89
9	000	2	00	9		116
9	000	2	00	10		146
9	000	2	00	11		110
9	000	2	00	12		153
9	000	2	00	13		108
9	000	2	00	14		119
9	000	2	00	15		413
9	000	2	00	16		141
9	000	2	00	17		104
9	000	2	00	18		113
9	000	2	00	19		101
9	000	2	00	20		111
9	000	2	00	21		119
9	000	2	00	22		145
9	000	2	00	23		107
9	000	2	00	24		94
9	000	2	00	25		132
9	000	2	00	26		127
9	000	2	00	27		138
9	000	2	00	28		103
9	000	2	00	29		195
9	000	2	00	30		183
9	011	2	10	31		81
10	000	2	00	0		145
10	000	2	00	1		129
10	000	2	00	2		104
10	000	2	00	3		121
10	000	2	00	4		570
10	000	2	00	5		90
10	000	2	00	6		146
10	000	2	00	7		90
10	000	2	00	8		85
10	000	2	00	9		112
10	000	2	00	10		150
10	000	2	00	11		109
10	000	2	00	12		147
10	000	2	00	13		111
10	000	2	00	14		116
10	000	2	00	15		128
10	000	2	00	16		144
10	000	2	00	17		109
10	000	2	00	18		117
10	000	2	00	19		104
10	000	2	00	20		117
10	000	2	00	21		129
10	000	2	00	22		149
10	000	2	00	23		110
10	000	2	00	24		99
10	000	2	00	25		134
10	000	2	00	26		134
10	000	2	00	27		141
10	000	2	00	28		108
10	000	2	00	29		198
10	000	2	00	30		186
10	011	2	10	31		84
11	000	2	00	0		330
11	000	2	00	1		137
11	000	2	00	2		106
11	000	2	00	3		123
11	000	2	00	4		148
11	000	2	00	5		100
11	000	2	00	6		161
11	000	2	00	7		97
11	000	2	00	8		93
11	000	2	00	9		122
11	000	2	00	10		154
11	000	2	00	11		115
11	000	2	00	12		158
11	000	2	00	13		114
11	000	2	00	14		120
11	000	2	00	15		132
11	000	2	00	16		141
11	000	2	00	17		105
11	000	2	00	18		123
11	000	2	00	19		104
11	000	2	00	20		113
11	000	2	00	21		120
11	000	2	00	22		152
11	000	2	00	23		111
11	000	2	00	24		97
11	000	2	00	25		133
11	000	2	00	26		138
11	000	2	00	27		140
11	000	2	00	28		106
11	000	2	00	29		193
11	000	2	00	30		186
11	011	2	10	31		81
12	000	2	00	0		152
12	000	2	00	1		460
12	000	2	00	2		98
12	000	2	00	3		122
12	000	2	00	4		142
12	000	2	00	5		93
12	000	2	00	6		154
12	000	2	00	7		96
12	000	2	00	8		90
12	000	2	00	9		117
12	000	2	00	10		151
12	000	2	00	11		109
12	000	2	00	12		152
12	000	2	00	13		109
12	000	2	00	14		122
12	000	2	00	15		132
12	000	2	00	16		144
12	000	2	00	17		106
12	000	2	00	18		118
12	000	2	00	19		107
12	000	2	00	20		116
12	000	2	00	21		123
12	000	2	00	22		152
12	000	2	00	23		111
12	000	2	00	24		98
12	000	2	00	25		133
12	000	2	00	26		133
12	000	2	00	27		138
12	000	2	00	28		104
12	000	2	00	29		200
12	000	2	00	30		189
12	011	2	10	31		81
13	000	2	00	0		154
13	000	2	00	1		141
13	000	2	00	2		109
13	000	2	00	3		125
13	000	2	00	4		151
13	000	2	00	5		97
13	000	2	00	6		160
13	000	2	00	7		100
13	000	2	00	8		93
13	000	2	00	9		120
13	000	2	00	10		150
13	000	2	00	11		116
13	000	2	00	12		155
13	000	2	00	13		116
13	000	2	00	14		122
13	000	2	00	15		136
13	000	2	00	16		136
13	000	2	00	17		102
13	000	2	00	18		114
13	000	2	00	19		101
13	000	2	00	20		109
13	000	2	00	21		118
13	000	2	00	22		144
13	000	2	00	23		106
13	000	2	00	24		91
13	000	2	00	25		132
13	000	2	00	26		130
13	000	2	00	27		136
13	000	2	00	28		102
13	000	2	00	29		409
13	000	2	00	30		198
13	011	2	10	31		74
14	000	2	00	0		152
14	000	2	00	1		138
14	000	2	00	2		110
14	000	2	00	3		130
14	000	2	00	4		149
14	000	2	00	5		97
14	000	2	00	6		160
14	000	2	00	7		102
14	000	2	00	8		99
14	000	2	00	9		119
14	000	2	00	10		154
14	000	2	00	11		116
14	000	2	00	12		160
14	000	2	00	13		113
14	000	2	00	14		125
14	000	2	00	15		134
14	000	2	00	16		136
14	000	2	00	17		98
14	000	2	00	18		108
14	000	2	00	19		98
14	000	2	00	20		552
14	000	2	00	21		118
14	000	2	00	22		141
14	000	2	00	23		100
14	000	2	00	24		88
14	000	2	00	25		123
14	000	2	00	26		123
14	000	2	00	27		131
14	000	2	00	28		98
14	000	2	00	29		191
14	000	2	00	30		175
14	011	2	10	31		75
15	000	2	00	0		151
15	000	2	00	1		137
15	000	2	00	2		110
15	000	2	00	3		124
15	000	2	00	4		147
15	000	2	00	5		98
15	000	2	00	6		160
15	000	2	00	7		101
15	000	2	00	8		91
15	000	2	00	9		117
15	000	2	00	10		156
15	000	2	00	11		121
15	000	2	00	12		155
15	000	2	00	13		116
15	000	2	00	14		125
15	000	2	00	15		138
15	000	2	00	16		135
15	000	2	00	17		99
15	000	2	00	18		111
15	000	2	00	19		93
15	000	2	00	20		106
15	000	2	00	21		115
15	000	2	00	22		142
15	000	2	00	23		102
15	000	2	00	24		92
15	000	2	00	25		125
15	000	2	00	26		125
15	000	2	00	27		137
15	000	2	00	28		522
15	000	2	00	29		188
15	000	2	00	30		176
15	011	2	10	31		77
16	000	2	00	0		155
16	000	2	00	1		138
16	000	2	00	2		486
16	000	2	00	3		121
16	000	2	00	4		142
16	000	2	00	5		92
16	000	2	00	6		155
16	000	2	00	7		96
16	000	2	00	8		88
16	000	2	00	9		117
16	000	2	00	10		147
16	000	2	00	11		114
16	000	2	00	12		153
16	000	2	00	13		114
16	000	2	00	14		116
16	000	2	00	15		130
16	000	2	00	16		146
16	000	2	00	17		106
16	000	2	00	18		122
16	000	2	00	19		109
16	000	2	00	20		122
16	000	2	00	21		126
