# Acquisition started at 11/01/2023 - 15:02:35 
#
#******************************************* 
#
#Event	Ev.Type	ASIC	Ch.Type	Channel		Energy (ADC)
0	000	2	00	0		153
0	000	2	00	1		139
0	000	2	00	2		109
0	000	2	00	3		125
0	000	2	00	4		149
0	000	2	00	5		94
0	000	2	00	6		162
0	000	2	00	7		98
0	000	2	00	8		96
0	000	2	00	9		117
0	000	2	00	10		151
0	000	2	00	11		117
0	000	2	00	12		157
0	000	2	00	13		116
0	000	2	00	14		122
0	000	2	00	15		136
0	000	2	00	16		146
0	000	2	00	17		107
0	000	2	00	18		117
0	000	2	00	19		104
0	000	2	00	20		119
0	000	2	00	21		119
0	000	2	00	22		149
0	000	2	00	23		112
0	000	2	00	24		94
0	000	2	00	25		135
0	000	2	00	26		134
0	000	2	00	27		140
0	000	2	00	28		107
0	000	2	00	29		196
0	000	2	00	30		188
0	011	2	10	31		86
1	000	2	00	0		154
1	000	2	00	1		141
1	000	2	00	2		109
1	000	2	00	3		125
1	000	2	00	4		150
1	000	2	00	5		101
1	000	2	00	6		160
1	000	2	00	7		100
1	000	2	00	8		93
1	000	2	00	9		120
1	000	2	00	10		158
1	000	2	00	11		116
1	000	2	00	12		154
1	000	2	00	13		114
1	000	2	00	14		124
1	000	2	00	15		135
1	000	2	00	16		131
1	000	2	00	17		98
1	000	2	00	18		109
1	000	2	00	19		97
1	000	2	00	20		106
1	000	2	00	21		107
1	000	2	00	22		603
1	000	2	00	23		99
1	000	2	00	24		87
1	000	2	00	25		125
1	000	2	00	26		127
1	000	2	00	27		133
1	000	2	00	28		97
1	000	2	00	29		183
1	000	2	00	30		176
1	011	2	10	31		73
2	000	2	00	0		152
2	000	2	00	1		141
2	000	2	00	2		109
2	000	2	00	3		124
2	000	2	00	4		153
2	000	2	00	5		102
2	000	2	00	6		157
2	000	2	00	7		94
2	000	2	00	8		95
2	000	2	00	9		117
2	000	2	00	10		153
2	000	2	00	11		115
2	000	2	00	12		156
2	000	2	00	13		115
2	000	2	00	14		123
2	000	2	00	15		136
2	000	2	00	16		130
2	000	2	00	17		97
2	000	2	00	18		106
2	000	2	00	19		95
2	000	2	00	20		104
2	000	2	00	21		116
2	000	2	00	22		138
2	000	2	00	23		100
2	000	2	00	24		88
2	000	2	00	25		123
2	000	2	00	26		124
2	000	2	00	27		125
2	000	2	00	28		98
2	000	2	00	29		187
2	000	2	00	30		625
2	011	2	10	31		73
3	000	2	00	0		153
3	000	2	00	1		138
3	000	2	00	2		110
3	000	2	00	3		124
3	000	2	00	4		343
3	000	2	00	5		96
3	000	2	00	6		158
3	000	2	00	7		98
3	000	2	00	8		92
3	000	2	00	9		114
3	000	2	00	10		153
3	000	2	00	11		116
3	000	2	00	12		152
3	000	2	00	13		111
3	000	2	00	14		120
3	000	2	00	15		136
3	000	2	00	16		142
3	000	2	00	17		108
3	000	2	00	18		119
3	000	2	00	19		102
3	000	2	00	20		119
3	000	2	00	21		125
3	000	2	00	22		148
