# Acquisition started at 11/01/2023 - 15:08:26 
#
#******************************************* 
#
#Event	Ev.Type	ASIC	Ch.Type	Channel		Energy (ADC)
0	000	2	00	0		157
0	000	2	00	1		140
0	000	2	00	2		108
0	000	2	00	3		126
0	000	2	00	4		153
0	000	2	00	5		98
0	000	2	00	6		162
0	000	2	00	7		104
0	000	2	00	8		97
0	000	2	00	9		118
0	000	2	00	10		162
0	000	2	00	11		120
0	000	2	00	12		163
0	000	2	00	13		115
0	000	2	00	14		128
0	000	2	00	15		137
0	000	2	00	16		144
0	000	2	00	17		111
0	000	2	00	18		119
0	000	2	00	19		110
0	000	2	00	20		116
0	000	2	00	21		125
0	000	2	00	22		149
0	000	2	00	23		112
0	000	2	00	24		98
0	000	2	00	25		135
0	000	2	00	26		135
0	000	2	00	27		141
0	000	2	00	28		108
0	000	2	00	29		199
0	000	2	00	30		187
0	011	2	10	31		83
1	000	2	00	0		155
1	000	2	00	1		293
1	000	2	00	2		113
1	000	2	00	3		125
1	000	2	00	4		150
1	000	2	00	5		100
1	000	2	00	6		161
1	000	2	00	7		94
1	000	2	00	8		94
1	000	2	00	9		119
1	000	2	00	10		154
1	000	2	00	11		115
1	000	2	00	12		160
1	000	2	00	13		112
1	000	2	00	14		125
1	000	2	00	15		133
1	000	2	00	16		144
1	000	2	00	17		107
1	000	2	00	18		117
1	000	2	00	19		107
1	000	2	00	20		114
1	000	2	00	21		121
1	000	2	00	22		148
1	000	2	00	23		113
1	000	2	00	24		95
1	000	2	00	25		136
1	000	2	00	26		133
1	000	2	00	27		139
1	000	2	00	28		108
1	000	2	00	29		196
1	000	2	00	30		188
1	011	2	10	31		88
2	000	2	00	0		155
2	000	2	00	1		323
2	000	2	00	2		107
2	000	2	00	3		127
2	000	2	00	4		152
2	000	2	00	5		94
2	000	2	00	6		157
2	000	2	00	7		97
2	000	2	00	8		87
2	000	2	00	9		121
2	000	2	00	10		152
2	000	2	00	11		116
2	000	2	00	12		153
2	000	2	00	13		113
2	000	2	00	14		120
2	000	2	00	15		126
2	000	2	00	16		142
2	000	2	00	17		109
2	000	2	00	18		118
2	000	2	00	19		106
2	000	2	00	20		121
2	000	2	00	21		125
2	000	2	00	22		150
2	000	2	00	23		116
2	000	2	00	24		94
2	000	2	00	25		136
2	000	2	00	26		136
2	000	2	00	27		138
2	000	2	00	28		106
2	000	2	00	29		190
2	000	2	00	30		186
2	011	2	10	31		80
3	000	2	00	0		151
3	000	2	00	1		136
3	000	2	00	2		92
3	000	2	00	3		485
3	000	2	00	4		140
3	000	2	00	5		93
3	000	2	00	6		155
3	000	2	00	7		94
3	000	2	00	8		89
3	000	2	00	9		114
3	000	2	00	10		152
3	000	2	00	11		114
3	000	2	00	12		153
3	000	2	00	13		113
3	000	2	00	14		122
3	000	2	00	15		130
3	000	2	00	16		142
3	000	2	00	17		108
3	000	2	00	18		116
3	000	2	00	19		107
3	000	2	00	20		114
3	000	2	00	21		122
3	000	2	00	22		150
3	000	2	00	23		108
3	000	2	00	24		96
3	000	2	00	25		133
3	000	2	00	26		134
3	000	2	00	27		139
3	000	2	00	28		105
3	000	2	00	29		201
3	000	2	00	30		190
3	011	2	10	31		81
4	000	2	00	0		454
4	000	2	00	1		138
4	000	2	00	2		107
4	000	2	00	3		117
4	000	2	00	4		144
4	000	2	00	5		103
4	000	2	00	6		160
4	000	2	00	7		97
4	000	2	00	8		89
4	000	2	00	9		118
4	000	2	00	10		149
4	000	2	00	11		115
4	000	2	00	12		154
4	000	2	00	13		113
4	000	2	00	14		118
4	000	2	00	15		130
4	000	2	00	16		142
4	000	2	00	17		110
4	000	2	00	18		119
4	000	2	00	19		105
4	000	2	00	20		118
4	000	2	00	21		125
4	000	2	00	22		149
4	000	2	00	23		109
4	000	2	00	24		98
4	000	2	00	25		136
4	000	2	00	26		136
4	000	2	00	27		141
4	000	2	00	28		107
4	000	2	00	29		197
4	000	2	00	30		187
4	011	2	10	31		83
5	000	2	00	0		139
5	000	2	00	1		129
5	000	2	00	2		100
5	000	2	00	3		114
5	000	2	00	4		140
5	000	2	00	5		549
5	000	2	00	6		150
5	000	2	00	7		92
5	000	2	00	8		78
5	000	2	00	9		102
5	000	2	00	10		144
5	000	2	00	11		101
5	000	2	00	12		140
5	000	2	00	13		103
5	000	2	00	14		114
5	000	2	00	15		123
5	000	2	00	16		143
5	000	2	00	17		110
5	000	2	00	18		116
5	000	2	00	19		107
5	000	2	00	20		115
5	000	2	00	21		124
5	000	2	00	22		148
5	000	2	00	23		113
5	000	2	00	24		94
5	000	2	00	25		137
5	000	2	00	26		139
5	000	2	00	27		139
5	000	2	00	28		107
5	000	2	00	29		191
5	000	2	00	30		184
5	011	2	10	31		81
6	000	2	00	0		146
6	000	2	00	1		133
6	000	2	00	2		535
6	000	2	00	3		117
6	000	2	00	4		142
6	000	2	00	5		93
6	000	2	00	6		155
6	000	2	00	7		91
6	000	2	00	8		82
6	000	2	00	9		108
6	000	2	00	10		146
6	000	2	00	11		102
6	000	2	00	12		145
6	000	2	00	13		106
6	000	2	00	14		113
6	000	2	00	15		121
6	000	2	00	16		137
6	000	2	00	17		102
6	000	2	00	18		119
6	000	2	00	19		100
6	000	2	00	20		115
6	000	2	00	21		120
6	000	2	00	22		148
6	000	2	00	23		106
6	000	2	00	24		97
6	000	2	00	25		136
6	000	2	00	26		130
6	000	2	00	27		137
6	000	2	00	28		105
6	000	2	00	29		196
6	000	2	00	30		187
6	011	2	10	31		83
7	000	2	00	0		150
7	000	2	00	1		471
7	000	2	00	2		106
7	000	2	00	3		120
7	000	2	00	4		145
7	000	2	00	5		94
7	000	2	00	6		157
7	000	2	00	7		92
7	000	2	00	8		93
7	000	2	00	9		118
7	000	2	00	10		150
7	000	2	00	11		113
7	000	2	00	12		153
7	000	2	00	13		109
7	000	2	00	14		122
7	000	2	00	15		126
7	000	2	00	16		142
7	000	2	00	17		109
7	000	2	00	18		116
7	000	2	00	19		106
7	000	2	00	20		117
7	000	2	00	21		125
7	000	2	00	22		149
7	000	2	00	23		109
7	000	2	00	24		98
7	000	2	00	25		129
7	000	2	00	26		133
7	000	2	00	27		139
7	000	2	00	28		106
7	000	2	00	29		196
7	000	2	00	30		194
7	011	2	10	31		82
8	000	2	00	0		374
8	000	2	00	1		137
8	000	2	00	2		110
8	000	2	00	3		124
8	000	2	00	4		148
8	000	2	00	5		95
8	000	2	00	6		158
8	000	2	00	7		100
8	000	2	00	8		92
8	000	2	00	9		118
8	000	2	00	10		157
8	000	2	00	11		116
8	000	2	00	12		157
8	000	2	00	13		118
8	000	2	00	14		123
8	000	2	00	15		130
8	000	2	00	16		145
8	000	2	00	17		108
8	000	2	00	18		117
8	000	2	00	19		104
8	000	2	00	20		118
8	000	2	00	21		126
8	000	2	00	22		145
8	000	2	00	23		110
8	000	2	00	24		97
8	000	2	00	25		134
8	000	2	00	26		135
8	000	2	00	27		144
8	000	2	00	28		104
8	000	2	00	29		200
8	000	2	00	30		189
8	011	2	10	31		84
9	000	2	00	0		156
