10	192.54
20	189.94
30	199.9
40	209.79
50	220.17
60	229.63
70	238.72
80	248.37
90	259.53
100	268.17
200	348.97
300	420.78
400	478.22
500	525.97
600	564.63
700	594.78
800	621.11
900	644.74
1000	664.49
1200	697.48
1400	724.85
1600	748.16
1800	768.76
2000	786.85
4000	901.78
6000	971.18
8000	1023.57
10000	1066.35
12000	1105.79
14000	1139.76
16000	1171.9
18000	1200.43
20000	1227.82
22000	1254.06
24000	1280.35
26000	1305.0
28000	1329.14
30000	1352.07
32000	1374.14
34000	1396.49
36000	1418.41
38000	1439.27
40000	1460.57
42000	1479.47
44000	1500.4
46000	1519.98
48000	1540.26
50000	1560.28
52000	1579.64
54000	1598.93
56000	1617.71
58000	1636.68
60000	1655.34
62000	1674.53
64000	1693.46
